finished_at_iso,name,sim_time_s,src_id,tg_mode,num_aximm_tg,num_aximm_bram,num_axis_tg,num_axis_end,num_write_transactions_cfg,axi_write_size_bytes,axi_write_len_beats,axi_write_bandwidth_cfg_MBps,achieved_write_bandwidth_MBps,write_latency_min,write_latency_max,write_latency_avg,achieved_read_bandwidth_MBps,read_latency_min,read_latency_max,read_latency_avg,write_req_total,read_req_total,num_read_transactions_cfg,axi_clk_period_ps,tg_axi_data_width_bits,endpoint_data_width_bits,qos_read_bw_MBps,qos_write_bw_MBps,qos_avg_burst,test_status
2026-01-07T20:55:20-0600,4to4_medium,1819,2,rw_interleaved,1,1,0,0,160,32,16,800,800.942285,29,212,172,801.119211,30,208,123,720,720,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T20:55:20-0600,4to4_medium,1819,3,rw_interleaved,1,1,0,0,160,32,16,800,801.060227,29,221,180,801.296214,33,270,176,720,720,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T21:53:39-0600,4to4_large,3475,0,rw_interleaved,1,1,0,0,320,32,16,800,800.426698,29,220,179,800.420257,36,270,175,1440,1440,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T21:53:39-0600,4to4_large,3475,1,rw_interleaved,1,1,0,0,320,32,16,800,800.447861,29,209,167,800.503994,32,208,114,1440,1440,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T21:53:39-0600,4to4_large,3475,2,rw_interleaved,1,1,0,0,320,32,16,800,800.470865,29,212,172,800.559214,30,208,123,1440,1440,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T21:53:39-0600,4to4_large,3475,3,rw_interleaved,1,1,0,0,320,32,16,800,800.529762,29,221,180,800.644821,33,270,176,1440,1440,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T22:03:31-0600,8to8_small,377,0,rw_interleaved,1,1,0,0,4,32,16,800,813.990461,164,336,286,814.523676,125,347,217,32,32,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T22:03:31-0600,8to8_small,377,1,rw_interleaved,1,1,0,0,4,32,16,800,811.713140,164,378,313,811.221399,72,409,241,32,32,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T22:03:31-0600,8to8_small,377,2,rw_interleaved,1,1,0,0,4,32,16,800,818.506677,153,346,244,823.267912,94,244,154,32,32,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T22:03:31-0600,8to8_small,377,3,rw_interleaved,1,1,0,0,4,32,16,800,815.248443,206,376,322,823.462630,94,407,261,32,32,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T22:03:31-0600,8to8_small,377,4,rw_interleaved,1,1,0,0,4,32,16,800,812.850205,153,383,327,810.881312,94,410,296,32,32,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T22:03:31-0600,8to8_small,377,5,rw_interleaved,1,1,0,0,4,32,16,800,814.828684,153,325,258,818.699149,94,267,169,32,32,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T22:03:31-0600,8to8_small,377,6,rw_interleaved,1,1,0,0,4,32,16,800,812.281275,148,375,292,812.508751,94,427,247,32,32,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T22:03:31-0600,8to8_small,377,7,rw_interleaved,1,1,0,0,4,32,16,800,817.545672,213,384,344,827.376426,72,449,299,32,32,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T22:15:38-0600,8to8_med_small,681,0,rw_interleaved,1,1,0,0,16,32,16,800,803.396714,31,336,251,804.092521,30,351,193,144,144,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T22:15:38-0600,8to8_med_small,681,1,rw_interleaved,1,1,0,0,16,32,16,800,802.803911,32,378,279,803.396714,29,409,213,144,144,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T22:15:38-0600,8to8_med_small,681,2,rw_interleaved,1,1,0,0,16,32,16,800,804.538470,31,343,207,805.674153,30,258,144,144,144,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T22:15:38-0600,8to8_med_small,681,3,rw_interleaved,1,1,0,0,16,32,16,800,804.111092,30,373,290,806.177857,30,407,224,144,144,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T22:15:38-0600,8to8_med_small,681,4,rw_interleaved,1,1,0,0,16,32,16,800,803.053893,32,383,298,803.127992,30,411,250,144,144,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T22:15:38-0600,8to8_med_small,681,5,rw_interleaved,1,1,0,0,16,32,16,800,803.767661,31,325,219,805.068677,31,267,154,144,144,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T22:15:38-0600,8to8_med_small,681,6,rw_interleaved,1,1,0,0,16,32,16,800,803.016849,32,372,262,804.268983,30,427,220,144,144,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T22:15:38-0600,8to8_med_small,681,7,rw_interleaved,1,1,0,0,16,32,16,800,804.817439,30,384,319,807.730231,29,449,264,144,144,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T22:40:56-0600,8to8_medium,1475,0,rw_interleaved,1,1,0,0,40,32,16,800,801.399503,31,336,253,801.624616,30,351,193,360,360,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T22:40:56-0600,8to8_medium,1475,1,rw_interleaved,1,1,0,0,40,32,16,800,801.163454,32,378,281,801.303591,30,409,213,360,360,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T22:40:56-0600,8to8_medium,1475,2,rw_interleaved,1,1,0,0,40,32,16,800,801.860936,31,343,209,802.297018,32,300,146,360,360,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T22:40:56-0600,8to8_medium,1475,3,rw_interleaved,1,1,0,0,40,32,16,800,801.687375,30,373,292,802.481941,34,407,225,360,360,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T22:40:56-0600,8to8_medium,1475,4,rw_interleaved,1,1,0,0,40,32,16,800,801.263020,32,383,300,801.211390,30,412,251,360,360,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T22:40:56-0600,8to8_medium,1475,5,rw_interleaved,1,1,0,0,40,32,16,800,801.550795,31,325,221,802.027183,31,267,153,360,360,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T22:40:56-0600,8to8_medium,1475,6,rw_interleaved,1,1,0,0,40,32,16,800,801.248268,32,372,265,801.679991,32,427,219,360,360,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T22:40:56-0600,8to8_medium,1475,7,rw_interleaved,1,1,0,0,40,32,16,800,801.968065,30,384,322,803.111318,30,450,265,360,360,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T23:27:39-0600,8to8_large,2760,0,rw_interleaved,1,1,0,0,80,32,16,800,800.699140,31,336,254,800.811484,30,351,194,720,720,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T23:27:39-0600,8to8_large,2760,1,rw_interleaved,1,1,0,0,80,32,16,800,800.581304,32,378,281,800.649424,30,409,213,720,720,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T23:27:39-0600,8to8_large,2760,2,rw_interleaved,1,1,0,0,80,32,16,800,800.929387,31,343,209,801.146862,32,300,145,720,720,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T23:27:39-0600,8to8_large,2760,3,rw_interleaved,1,1,0,0,80,32,16,800,800.842799,30,373,292,801.239048,34,410,224,720,720,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T23:27:39-0600,8to8_large,2760,4,rw_interleaved,1,1,0,0,80,32,16,800,800.631012,32,383,300,800.605237,30,412,250,720,720,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T23:27:39-0600,8to8_large,2760,5,rw_interleaved,1,1,0,0,80,32,16,800,800.774646,31,325,221,801.012309,31,289,152,720,720,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T23:27:39-0600,8to8_large,2760,6,rw_interleaved,1,1,0,0,80,32,16,800,800.623648,32,372,265,800.839115,32,430,217,720,720,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T23:27:39-0600,8to8_large,2760,7,rw_interleaved,1,1,0,0,80,32,16,800,800.982824,30,384,322,801.550795,30,450,264,720,720,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T23:55:08-0600,16to16_small,557,0,rw_interleaved,1,1,0,0,1,32,16,800,803.693444,184,680,492,803.026109,70,476,231,16,16,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T23:55:08-0600,16to16_small,557,1,rw_interleaved,1,1,0,0,1,32,16,800,830.217474,284,709,611,874.246685,71,461,310,16,16,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T23:55:08-0600,16to16_small,557,2,rw_interleaved,1,1,0,0,1,32,16,800,802.359882,184,673,526,832.599962,93,351,224,16,16,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T23:55:08-0600,16to16_small,557,3,rw_interleaved,1,1,0,0,1,32,16,800,803.545052,189,716,521,839.587152,71,368,253,16,16,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T23:55:08-0600,16to16_small,557,4,rw_interleaved,1,1,0,0,1,32,16,800,799.632522,184,695,517,792.714026,69,470,248,16,16,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T23:55:08-0600,16to16_small,557,5,rw_interleaved,1,1,0,0,1,32,16,800,817.276995,298,695,610,856.524306,70,387,271,16,16,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T23:55:08-0600,16to16_small,557,6,rw_interleaved,1,1,0,0,1,32,16,800,804.436229,257,650,524,841.698095,73,285,164,16,16,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T23:55:08-0600,16to16_small,557,7,rw_interleaved,1,1,0,0,1,32,16,800,812.774302,189,681,467,838.939759,75,424,234,16,16,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T23:55:08-0600,16to16_small,557,8,rw_interleaved,1,1,0,0,1,32,16,800,806.149856,273,650,492,827.140549,105,342,203,16,16,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T23:55:08-0600,16to16_small,557,9,rw_interleaved,1,1,0,0,1,32,16,800,820.744932,331,657,562,860.844625,72,327,208,16,16,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T23:55:08-0600,16to16_small,557,10,rw_interleaved,1,1,0,0,1,32,16,800,800.294226,250,704,529,792.714026,71,448,238,16,16,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T23:55:08-0600,16to16_small,557,11,rw_interleaved,1,1,0,0,1,32,16,800,805.627545,241,693,534,849.336456,73,417,238,16,16,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T23:55:08-0600,16to16_small,557,12,rw_interleaved,1,1,0,0,1,32,16,800,800.515037,252,675,517,804.882560,70,334,204,16,16,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T23:55:08-0600,16to16_small,557,13,rw_interleaved,1,1,0,0,1,32,16,800,836.279785,186,637,454,873.807851,71,308,142,16,16,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T23:55:08-0600,16to16_small,557,14,rw_interleaved,1,1,0,0,1,32,16,800,801.030738,381,680,561,822.917652,80,383,214,16,16,50,1000,512,512,500,500,4,TEST PASSED
2026-01-07T23:55:08-0600,16to16_small,557,15,rw_interleaved,1,1,0,0,1,32,16,800,816.280596,350,647,516,844.884488,80,364,200,16,16,50,1000,512,512,500,500,4,TEST PASSED
2026-01-08T00:11:16-0600,16to16_med_small,841,0,rw_interleaved,1,1,0,0,4,32,16,800,801.547104,162,680,470,800.846483,70,397,229,64,64,50,1000,512,512,500,500,4,TEST PASSED
2026-01-08T00:11:16-0600,16to16_med_small,841,1,rw_interleaved,1,1,0,0,4,32,16,800,808.170845,240,729,610,816.950982,71,452,304,64,64,50,1000,512,512,500,500,4,TEST PASSED
2026-01-08T00:11:16-0600,16to16_med_small,841,2,rw_interleaved,1,1,0,0,4,32,16,800,801.196640,155,684,511,808.039548,71,355,230,64,64,50,1000,512,512,500,500,4,TEST PASSED
2026-01-08T00:11:16-0600,16to16_med_small,841,3,rw_interleaved,1,1,0,0,4,32,16,800,801.307280,163,725,517,808.959524,71,396,278,64,64,50,1000,512,512,500,500,4,TEST PASSED
2026-01-08T00:11:16-0600,16to16_med_small,841,4,rw_interleaved,1,1,0,0,4,32,16,800,799.614157,163,704,511,798.403926,70,410,262,64,64,50,1000,512,512,500,500,4,TEST PASSED
2026-01-08T00:11:16-0600,16to16_med_small,841,5,rw_interleaved,1,1,0,0,4,32,16,800,805.273505,252,706,607,812.717384,70,415,269,64,64,50,1000,512,512,500,500,4,TEST PASSED
2026-01-08T00:11:16-0600,16to16_med_small,841,6,rw_interleaved,1,1,0,0,4,32,16,800,802.101092,215,652,507,810.126582,73,348,184,64,64,50,1000,512,512,500,500,4,TEST PASSED
2026-01-08T00:11:16-0600,16to16_med_small,841,7,rw_interleaved,1,1,0,0,4,32,16,800,804.064665,159,681,449,809.222759,75,434,231,64,64,50,1000,512,512,500,500,4,TEST PASSED
2026-01-08T00:11:16-0600,16to16_med_small,841,8,rw_interleaved,1,1,0,0,4,32,16,800,802.433853,230,652,465,806.934594,106,349,208,64,64,50,1000,512,512,500,500,4,TEST PASSED
2026-01-08T00:11:16-0600,16to16_med_small,841,9,rw_interleaved,1,1,0,0,4,32,16,800,806.224528,290,660,557,813.914344,72,412,227,64,64,50,1000,512,512,500,500,4,TEST PASSED
2026-01-08T00:11:16-0600,16to16_med_small,841,10,rw_interleaved,1,1,0,0,4,32,16,800,799.852968,233,704,524,798.403926,71,451,262,64,64,50,1000,512,512,500,500,4,TEST PASSED
2026-01-08T00:11:16-0600,16to16_med_small,841,11,rw_interleaved,1,1,0,0,4,32,16,800,802.193498,212,709,527,811.278108,74,433,260,64,64,50,1000,512,512,500,500,4,TEST PASSED
2026-01-08T00:11:16-0600,16to16_med_small,841,12,rw_interleaved,1,1,0,0,4,32,16,800,800.055151,219,683,509,801.417950,85,398,217,64,64,50,1000,512,512,500,500,4,TEST PASSED
2026-01-08T00:11:16-0600,16to16_med_small,841,13,rw_interleaved,1,1,0,0,4,32,16,800,809.410889,153,641,433,814.542732,71,308,188,64,64,50,1000,512,512,500,500,4,TEST PASSED
2026-01-08T00:11:16-0600,16to16_med_small,841,14,rw_interleaved,1,1,0,0,4,32,16,800,800.312622,286,689,549,805.776708,73,359,216,64,64,50,1000,512,512,500,500,4,TEST PASSED
2026-01-08T00:11:16-0600,16to16_med_small,841,15,rw_interleaved,1,1,0,0,4,32,16,800,805.143148,293,655,490,810.484904,80,426,210,64,64,50,1000,512,512,500,500,4,TEST PASSED
2026-01-08T00:40:23-0600,16to16_medium,1627,0,rw_interleaved,1,1,0,0,10,32,16,800,800.411977,68,681,441,800.316301,70,524,248,176,176,50,1000,512,512,500,500,4,TEST PASSED
2026-01-08T00:40:23-0600,16to16_medium,1627,1,rw_interleaved,1,1,0,0,10,32,16,800,802.981660,74,729,590,806.657893,71,503,304,176,176,50,1000,512,512,500,500,4,TEST PASSED
2026-01-08T00:40:23-0600,16to16_medium,1627,2,rw_interleaved,1,1,0,0,10,32,16,800,800.353097,68,689,482,803.567307,93,403,245,176,176,50,1000,512,512,500,500,4,TEST PASSED
2026-01-08T00:40:23-0600,16to16_medium,1627,3,rw_interleaved,1,1,0,0,10,32,16,800,800.345738,69,725,497,803.396714,71,554,286,176,176,50,1000,512,512,500,500,4,TEST PASSED
2026-01-08T00:40:23-0600,16to16_medium,1627,4,rw_interleaved,1,1,0,0,10,32,16,800,799.816219,63,705,483,799.294740,70,463,268,176,176,50,1000,512,512,500,500,4,TEST PASSED
2026-01-08T00:40:23-0600,16to16_medium,1627,5,rw_interleaved,1,1,0,0,10,32,16,800,801.775993,68,707,576,805.269780,70,445,272,176,176,50,1000,512,512,500,500,4,TEST PASSED
2026-01-08T00:40:23-0600,16to16_medium,1627,6,rw_interleaved,1,1,0,0,10,32,16,800,800.603396,71,653,471,804.064665,73,373,212,176,176,50,1000,512,512,500,500,4,TEST PASSED
2026-01-08T00:40:23-0600,16to16_medium,1627,7,rw_interleaved,1,1,0,0,10,32,16,800,801.325723,71,682,419,803.619241,75,558,251,176,176,50,1000,512,512,500,500,4,TEST PASSED
2026-01-08T00:40:23-0600,16to16_medium,1627,8,rw_interleaved,1,1,0,0,10,32,16,800,800.677043,69,654,427,802.648445,105,427,230,176,176,50,1000,512,512,500,500,4,TEST PASSED
2026-01-08T00:40:23-0600,16to16_medium,1627,9,rw_interleaved,1,1,0,0,10,32,16,800,802.123267,71,660,525,805.478438,72,496,247,176,176,50,1000,512,512,500,500,4,TEST PASSED
2026-01-08T00:40:23-0600,16to16_medium,1627,10,rw_interleaved,1,1,0,0,10,32,16,800,799.897072,66,704,495,799.287400,71,465,273,176,176,50,1000,512,512,500,500,4,TEST PASSED
2026-01-08T00:40:23-0600,16to16_medium,1627,11,rw_interleaved,1,1,0,0,10,32,16,800,800.610760,90,709,498,804.339590,73,449,267,176,176,50,1000,512,512,500,500,4,TEST PASSED
2026-01-08T00:40:23-0600,16to16_medium,1627,12,rw_interleaved,1,1,0,0,10,32,16,800,799.970589,71,691,474,800.500313,85,419,238,176,176,50,1000,512,512,500,500,4,TEST PASSED
2026-01-08T00:40:23-0600,16to16_medium,1627,13,rw_interleaved,1,1,0,0,10,32,16,800,803.530215,72,641,401,805.724495,71,402,217,176,176,50,1000,512,512,500,500,4,TEST PASSED
2026-01-08T00:40:23-0600,16to16_medium,1627,14,rw_interleaved,1,1,0,0,10,32,16,800,800.029413,70,689,509,802.256346,73,405,236,176,176,50,1000,512,512,500,500,4,TEST PASSED
2026-01-08T00:40:23-0600,16to16_medium,1627,15,rw_interleaved,1,1,0,0,10,32,16,800,801.694759,71,648,449,804.101806,80,404,228,176,176,50,1000,512,512,500,500,4,TEST PASSED
2026-01-08T01:33:36-0600,16to16_large,3064,0,rw_interleaved,1,1,0,0,20,32,16,800,800.301584,31,680,433,800.191222,70,521,255,352,352,50,1000,512,512,500,500,4,TEST PASSED
2026-01-08T01:33:36-0600,16to16_large,3064,1,rw_interleaved,1,1,0,0,20,32,16,800,801.624616,29,729,581,803.352223,71,559,305,352,352,50,1000,512,512,500,500,4,TEST PASSED
2026-01-08T01:33:36-0600,16to16_large,3064,2,rw_interleaved,1,1,0,0,20,32,16,800,800.231685,29,684,475,801.694759,70,417,248,352,352,50,1000,512,512,500,500,4,TEST PASSED
2026-01-08T01:33:36-0600,16to16_large,3064,3,rw_interleaved,1,1,0,0,20,32,16,800,800.253757,31,725,488,801.764914,71,507,286,352,352,50,1000,512,512,500,500,4,TEST PASSED
2026-01-08T01:33:36-0600,16to16_large,3064,4,rw_interleaved,1,1,0,0,20,32,16,800,799.922802,31,705,477,799.709664,70,425,269,352,352,50,1000,512,512,500,500,4,TEST PASSED
2026-01-08T01:33:36-0600,16to16_large,3064,5,rw_interleaved,1,1,0,0,20,32,16,800,801.049168,29,706,566,802.663248,70,488,275,352,352,50,1000,512,512,500,500,4,TEST PASSED
2026-01-08T01:33:36-0600,16to16_large,3064,6,rw_interleaved,1,1,0,0,20,32,16,800,800.411977,31,655,460,802.034573,73,486,217,352,352,50,1000,512,512,500,500,4,TEST PASSED
2026-01-08T01:33:36-0600,16to16_large,3064,7,rw_interleaved,1,1,0,0,20,32,16,800,800.817010,32,681,412,801.868324,75,558,253,352,352,50,1000,512,512,500,500,4,TEST PASSED
2026-01-08T01:33:36-0600,16to16_large,3064,8,rw_interleaved,1,1,0,0,20,32,16,800,800.478227,33,657,418,801.362611,105,406,233,352,352,50,1000,512,512,500,500,4,TEST PASSED
2026-01-08T01:33:36-0600,16to16_large,3064,9,rw_interleaved,1,1,0,0,20,32,16,800,801.237205,33,661,513,802.763188,72,516,251,352,352,50,1000,512,512,500,500,4,TEST PASSED
2026-01-08T01:33:36-0600,16to16_large,3064,10,rw_interleaved,1,1,0,0,20,32,16,800,799.970589,31,719,483,799.636195,71,472,277,352,352,50,1000,512,512,500,500,4,TEST PASSED
2026-01-08T01:33:36-0600,16to16_large,3064,11,rw_interleaved,1,1,0,0,20,32,16,800,800.430378,31,709,489,802.252649,73,450,270,352,352,50,1000,512,512,500,500,4,TEST PASSED
2026-01-08T01:33:36-0600,16to16_large,3064,12,rw_interleaved,1,1,0,0,20,32,16,800,800.018383,33,691,465,800.342058,73,425,238,352,352,50,1000,512,512,500,500,4,TEST PASSED
2026-01-08T01:33:36-0600,16to16_large,3064,13,rw_interleaved,1,1,0,0,20,32,16,800,801.868324,33,641,391,802.889072,71,439,221,352,352,50,1000,512,512,500,500,4,TEST PASSED
2026-01-08T01:33:36-0600,16to16_large,3064,14,rw_interleaved,1,1,0,0,20,32,16,800,800.062505,29,690,497,801.104464,73,454,242,352,352,50,1000,512,512,500,500,4,TEST PASSED
2026-01-08T01:33:36-0600,16to16_large,3064,15,rw_interleaved,1,1,0,0,20,32,16,800,801.023366,31,655,441,802.223072,80,432,230,352,352,50,1000,512,512,500,500,4,TEST PASSED
